Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,CMCSA,COP,COST,CVX,DIS,DUK,ECL,EOG,EQIX,GOOG,GS,HD,JPM,KO,LIN,META,MRK,MSFT,NEE,NKE,NVDA,PEP,PFE,PG,PLD,RTX,SHW,SO,T,TSLA,UNH,V,VZ,WMT
2018-04-23,38.81931686401367,66.25753784179688,51.63188171386719,112.05805206298828,75.89299774169922,136.8348846435547,324.5061340332031,25.077322006225586,25.562318801879883,50.40359878540039,173.21031188964844,87.51034545898438,95.15550994873047,56.41754150390625,137.00390625,84.76641845703125,349.56036376953125,52.93788146972656,206.2184600830078,146.13978576660156,89.18242645263672,34.34333801269531,132.8661346435547,164.5487060546875,44.9648323059082,87.90708923339844,33.027462005615234,60.14765167236328,5.538127899169922,80.1800765991211,24.288799285888672,59.193790435791016,51.9461784362793,64.55765533447266,120.3653564453125,32.736961364746094,14.944778442382812,18.891332626342773,205.27508544921875,117.71054077148438,31.384891510009766,25.34988021850586
2018-04-24,38.27898025512695,64.97036743164062,51.96381378173828,111.05261993408203,73.00450134277344,135.0967254638672,315.139892578125,24.969799041748047,25.16986656188965,50.2727165222168,172.4578399658203,86.77388763427734,94.49992370605469,56.58393096923828,134.34010314941406,84.5818862915039,351.23272705078125,50.583709716796875,202.7239532470703,144.98814392089844,88.76437377929688,33.63273620605469,129.70262145996094,158.4466094970703,44.84541702270508,85.85116577148438,33.240631103515625,60.22860336303711,5.471832275390625,79.28901672363281,24.460405349731445,58.78834915161133,52.21839904785156,63.84649658203125,114.58164978027344,33.069820404052734,14.99189567565918,18.8973331451416,205.16998291015625,114.69355010986328,32.03634262084961,25.476478576660156
2018-04-25,38.44578170776367,65.33306884765625,52.12224578857422,110.05529022216797,73.00849914550781,136.39004516601562,328.3560485839844,24.928438186645508,25.85666275024414,50.08029556274414,173.76571655273438,86.9013442993164,96.10564422607422,57.06859588623047,133.34803771972656,85.17977905273438,351.8159484863281,50.64322280883789,199.99856567382812,145.917724609375,88.42671966552734,33.13296890258789,132.3271026611328,158.4466094970703,44.502113342285156,85.10440063476562,32.86348342895508,59.95878219604492,5.359527111053467,79.06232452392578,24.209592819213867,58.62615966796875,51.75400924682617,63.506629943847656,115.71168518066406,33.30862045288086,15.077564239501953,18.71266746520996,205.76564025878906,114.63679504394531,32.31367492675781,25.664915084838867
2018-04-26,38.57968521118164,69.29414367675781,52.63523864746094,110.95533752441406,75.89800262451172,136.9832000732422,328.28900146484375,24.870553970336914,25.15477752685547,51.550537109375,174.9213409423828,87.96356201171875,94.86096954345703,57.75582504272461,134.2757110595703,86.81845092773438,356.85040283203125,51.578548431396484,200.71755981445312,152.76979064941406,88.51512908935547,33.38285827636719,137.841064453125,172.80393981933594,44.337928771972656,86.90217590332031,33.45381164550781,61.19987106323242,5.571275234222412,80.71159362792969,24.321800231933594,58.991058349609375,52.73883056640625,64.22298431396484,115.26154327392578,33.35204315185547,14.178048133850098,19.031999588012695,207.63140869140625,120.1884536743164,32.09437942504883,25.891620635986328
2018-04-27,38.13332748413086,70.21150207519531,53.22368240356445,109.65799713134766,78.63099670410156,135.93702697753906,326.4598083496094,24.936717987060547,24.007604598999023,49.99561309814453,176.10389709472656,89.66304779052734,94.2813949584961,58.2332763671875,134.7626190185547,86.20576477050781,361.1986999511719,51.08311080932617,200.47506713867188,153.37847900390625,87.95237731933594,33.82014846801758,135.40220642089844,172.2383575439453,44.38270950317383,88.34040832519531,33.6075325012207,62.55787658691406,5.598733901977539,79.50003051757812,24.420801162719727,59.03971481323242,53.30727767944336,64.03473663330078,116.46296691894531,33.57636642456055,14.15234661102295,19.60533332824707,210.3907470703125,119.1764907836914,33.26180648803711,25.700241088867188
2018-04-30,38.824005126953125,68.66121673583984,52.79367446899414,110.56610107421875,78.30650329589844,133.6881103515625,319.449462890625,24.746488571166992,23.690622329711914,50.41898727416992,176.6234588623047,88.59376525878906,95.32653045654297,57.98731994628906,132.98062133789062,87.22438049316406,360.889892578125,50.45228958129883,199.24615478515625,152.0130157470703,87.45394134521484,33.7420654296875,134.7747802734375,170.66073608398438,43.93492889404297,86.21994018554688,33.597286224365234,61.50565719604492,5.563360214233398,78.89818572998047,24.163389205932617,58.65860366821289,51.9702033996582,62.82685470581055,114.14080810546875,33.373748779296875,14.00671672821045,19.593332290649414,207.07957458496094,119.9992904663086,31.82993507385254,26.044719696044922
2018-05-01,39.72613525390625,72.58673858642578,52.38628005981445,109.54448699951172,79.11299896240234,133.85289001464844,315.59954833984375,24.771299362182617,24.196277618408203,50.580631256103516,176.0770263671875,88.4167251586914,95.06999969482422,57.748592376708984,135.14840698242188,86.77413940429688,362.81103515625,51.44315719604492,197.8583221435547,151.87318420410156,87.45394134521484,33.25791931152344,135.4640350341797,172.50625610351562,43.27071762084961,87.58442687988281,33.45585632324219,61.24483871459961,5.618770599365234,77.48345184326172,23.36476707458496,58.3504638671875,52.098297119140625,62.20458221435547,116.05319213867188,33.14942932128906,13.938179016113281,19.994667053222656,207.47377014160156,120.59514617919922,31.488101959228516,25.735578536987305
2018-05-02,41.48103713989258,71.37781524658203,52.19768524169922,110.65531921386719,78.48400115966797,133.19381713867188,310.4758605957031,24.465274810791016,23.62270164489746,50.3805046081543,173.7926788330078,88.86284637451172,94.65194702148438,57.85709762573242,132.49378967285156,86.10243225097656,363.72015380859375,50.801918029785156,195.6680450439453,152.92611694335938,86.76252746582031,32.84404754638672,133.64373779296875,174.6990509033203,42.76322555541992,86.21072387695312,33.50300598144531,61.388736724853516,5.598238945007324,75.99832916259766,23.02815818786621,57.52337646484375,51.84209442138672,61.96406173706055,115.21806335449219,33.46782684326172,13.732579231262207,20.07666778564453,204.5041961669922,119.52642822265625,30.7979736328125,25.42054557800293
2018-05-03,41.55619812011719,71.31377410888672,52.235408782958984,111.55534362792969,78.60399627685547,132.15591430664062,316.7008972167969,24.150983810424805,23.403825759887695,50.79615783691406,172.90570068359375,89.2311019897461,93.8348388671875,57.69796371459961,132.4386444091797,85.63005828857422,341.45562744140625,50.769187927246094,195.1329803466797,150.6886749267578,86.21582794189453,32.71128845214844,135.0575408935547,172.66500854492188,42.93489074707031,86.72700500488281,33.42305374145508,60.16561508178711,5.763484001159668,76.28752899169922,22.94234848022461,57.863948822021484,51.882137298583984,61.545753479003906,114.94485473632812,33.47504806518555,13.68117618560791,18.963333129882812,205.108642578125,120.28305053710938,30.856016159057617,25.388154983520508
2018-05-04,43.18659210205078,71.23554992675781,52.34856033325195,112.58509826660156,79.04750061035156,134.07528686523438,320.28265380859375,24.233692169189453,24.12080955505371,51.46583938598633,174.85865783691406,88.89118957519531,96.10564422607422,57.784767150878906,133.5500946044922,84.63356018066406,346.3870544433594,51.98371887207031,196.412109375,152.20217895507812,87.17253112792969,33.078311920166016,136.5863494873047,175.23487854003906,43.09906768798828,87.73193359375,33.63417053222656,61.24483871459961,5.913637161254883,77.3740234375,22.995153427124023,58.7315788269043,52.24241638183594,62.49220275878906,117.20496368408203,33.30862045288086,13.766843795776367,19.606000900268555,206.64158630371094,121.20991516113281,31.08175277709961,25.77090835571289
2018-05-07,43.499053955078125,70.85154724121094,51.888370513916016,112.00943756103516,80.00700378417969,134.64373779296875,326.02886962890625,24.514909744262695,24.445337295532227,51.39655685424805,172.95054626464844,88.473388671875,97.36931610107422,57.50988006591797,133.91754150390625,84.06521606445312,338.05078125,52.31003952026367,198.30145263671875,150.9930419921875,87.92826080322266,32.90651321411133,137.19598388671875,176.5842742919922,42.82293701171875,88.70919036865234,33.48249816894531,62.36001205444336,6.151607036590576,76.77994537353516,23.054553985595703,58.36668395996094,52.4345703125,63.21380615234375,117.55266571044922,32.888919830322266,13.724008560180664,20.184667587280273,204.78451538085938,122.25025939941406,30.785066604614258,25.164392471313477
2018-05-08,43.708152770996094,70.68798828125,50.73413848876953,111.0931625366211,79.61949920654297,134.69313049316406,324.0559997558594,24.754756927490234,23.086841583251953,52.14323425292969,174.22265625,89.62765502929688,96.71372985839844,56.33796310424805,133.64193725585938,85.09859466552734,333.0592346191406,52.26639938354492,198.13429260253906,152.21044921875,89.23062896728516,32.6488151550293,136.08261108398438,177.52685546875,42.360225677490234,88.33120727539062,32.77738571166992,61.568607330322266,6.194155216217041,75.6544189453125,23.087556838989258,57.92881774902344,52.194374084472656,63.68441390991211,117.33222961425781,31.948198318481445,13.578372955322266,20.131332397460938,203.2516326904297,122.85552215576172,30.327123641967773,25.243886947631836
